code,name,entry_date,exit_date,entry_px,qty,cost,proceeds,pnl,ret,reason,partial_tp,hold_days,entry_r,regime_r,streak_r,capped,success
012450,한화에어로스페이스,2023-02-10,2023-03-23,89540.0,227,20348957.465837,20956873.4146341,607915.9487970993,0.02987455007548684,BEAR_EXIT,False,41,3.0,2.0,1,True,False
003550,LG,2023-03-10,2023-03-23,85900.0,224,19263730.726239998,18626525.70912,-637205.0171199962,-0.03307796533160789,MA20_EXIT,False,13,3.0,2.0,1,True,False
277810,레인보우로보틱스,2023-03-23,2023-03-30,142900.0,243,34764638.613705,31852543.4603118,-2912095.1533932015,-0.08376601252069936,STOP_INTRA,False,7,3.0,2.0,1,False,False
042700,한미반도체,2023-03-24,2023-04-03,19940.0,1529,30523326.072239,32319239.54886,1795913.4766209982,0.058837410850005094,BEAR_EXIT,False,10,3.0,2.0,1,True,False
005490,POSCO홀딩스,2023-04-03,2023-04-05,392000.0,82,32180970.4216,29637369.21375,-2543601.207849998,-0.07904053776273702,BEAR_EXIT,False,2,3.0,2.0,1,True,False
003380,하림지주,2023-03-30,2023-04-05,15530.0,2048,31842021.026816,33978254.229504004,2136233.202688005,0.06708849293482219,BEAR_EXIT,False,6,3.0,2.0,1,True,False
137400,피엔티,2023-04-06,2023-04-10,61600.0,404,24915023.092959996,22827990.9566016,-2087032.1363583952,-0.08376601252069914,STOP_INTRA,False,4,3.0,2.0,1,True,False
271560,오리온,2023-02-23,2023-04-11,129800.0,220,28588843.683399998,28976323.7709,387480.08750000224,0.013553541786826134,MA20_EXIT,False,47,3.0,2.0,1,False,False
001570,금양,2023-03-02,2023-04-14,42900.0,672,28861957.44432,50251418.28,21389460.83568,0.7410952939329977,MA20_EXIT,True,43,3.0,2.0,1,False,True
003670,포스코퓨처엠,2023-04-14,2023-04-19,331990.0,151,50188147.583073504,56111941.081359446,5923793.498285942,0.11803172230018319,BEAR_EXIT,False,5,5.0,3.0,2,True,False
003670,포스코퓨처엠,2023-04-19,2023-04-21,401296.0,137,55040784.4314328,50430237.39360029,-4610547.037832506,-0.0837660125206992,STOP_INTRA,False,2,4.0,3.0,1,False,False
005070,코스모신소재,2023-03-22,2023-04-25,122984.0,274,33736373.3130424,45769260.9734505,12032887.660408095,0.356674013200945,MA20_EXIT,True,34,3.0,2.0,1,False,True
012450,한화에어로스페이스,2023-04-05,2023-04-25,114089.0,340,38834874.617539,37156177.850778,-1678696.766761005,-0.04322652727203231,MA20_EXIT,False,20,3.0,2.0,1,False,False
051910,LG화학,2023-04-11,2023-04-25,806000.0,36,29049372.7524,26616022.630704,-2433350.121695999,-0.08376601252069929,STOP_INTRA,False,14,3.0,2.0,1,True,False
247540,에코프로비엠,2023-03-03,2023-04-26,182100.0,133,24247155.827895,33483497.110875,9236341.282979999,0.3809247298338432,MA20_EXIT,True,54,3.0,2.0,1,True,True
005490,POSCO홀딩스,2023-04-10,2023-04-26,398500.0,57,22740625.082174998,21425649.35355,-1314975.7286249995,-0.0578249596866064,MA20_EXIT,False,16,3.0,2.0,1,True,False
012330,현대모비스,2023-04-25,2023-04-26,237500.0,166,39470344.66374999,36164071.27845,-3306273.3852999955,-0.08376601252069922,STOP_INTRA,False,1,3.0,2.0,1,False,False
022100,포스코DX,2023-03-28,2023-05-08,8640.0,1,8649.937296,13350.5256105,4700.588314500001,0.5434245536870769,MA20_EXIT,True,41,3.0,2.0,1,True,True
086520,에코프로,2023-02-07,2023-05-09,32550.0,808,26330649.405059997,99737922.2332068,73407272.8281468,2.7879021021805874,MA20_EXIT,True,91,3.0,2.0,1,False,True
267270,HD건설기계,2023-04-27,2023-05-10,67900.0,598,40650900.92063,37245737.0451348,-3405163.875495203,-0.08376601252069939,STOP_INTRA,False,13,3.0,2.0,1,False,False
001450,현대해상,2023-04-25,2023-05-15,37800.0,809,30615371.817029998,28312187.467005,-2303184.350024998,-0.0752296710224449,BEAR_EXIT,False,20,3.0,2.0,1,True,False
271560,오리온,2023-04-27,2023-05-16,147500.0,66,9746196.71025,9114051.87495,-632144.8353000004,-0.06486066863755978,MA20_EXIT,False,19,3.0,2.0,1,True,False
064350,현대로템,2023-04-21,2023-05-17,33200.0,1552,51585663.08896001,50523414.05195999,-1062249.0370000154,-0.020591943059220852,MA20_EXIT,False,26,4.0,3.0,1,True,False
073240,금호타이어,2023-05-08,2023-05-17,4900.0,10,49056.357350000006,46811.5890525,-2244.768297500006,-0.04575896823085267,BEAR_EXIT,False,9,4.0,2.0,2,True,False
005380,현대차,2023-05-10,2023-05-26,210000.0,244,51298933.686,49750898.2011,-1548035.4848999977,-0.03017675755943583,MA20_EXIT,False,16,4.0,2.0,2,False,False
000270,기아,2023-05-10,2023-05-26,90000.0,570,51359002.695,49500638.16165,-1858364.5333499983,-0.036183812687837054,MA20_EXIT,False,16,4.0,2.0,2,False,False
000810,삼성화재,2023-04-25,2023-05-31,230500.0,171,39460833.737325,38532069.6597,-928764.077624999,-0.023536352115807038,MA20_EXIT,False,36,3.0,2.0,1,False,False
122870,와이지엔터테인먼트,2023-05-16,2023-06-08,85000.0,400,34039105.099999994,33381299.286,-657805.8139999956,-0.019325003171132008,MA20_EXIT,False,23,3.0,2.0,1,True,False
145720,덴티움,2023-06-01,2023-06-19,173600.0,299,51966100.145959996,49606923.899519995,-2359176.246440001,-0.045398370087685144,MA20_EXIT,False,18,4.0,3.0,1,False,False
241560,두산밥캣,2023-04-27,2023-06-22,51200.0,793,40648297.93024,43881751.897425,3233453.9671850055,0.07954709377337794,MA20_EXIT,False,56,3.0,2.0,1,False,False
005930,삼성전자,2023-05-26,2023-06-22,70300.0,543,38216804.560935,38006224.46127,-210580.09966500103,-0.005510144086726048,MA20_EXIT,False,27,3.0,2.0,1,False,False
066570,LG전자,2023-05-30,2023-06-26,124900.0,308,38513445.350379996,37803025.27385999,-710420.0765200034,-0.01844602761598928,MA20_EXIT,False,27,3.0,2.0,1,False,False
035900,JYP Ent.,2023-05-16,2023-06-27,115400.0,326,37663669.10306,42027534.38601,4363865.282949999,0.11586405113662851,MA20_EXIT,False,42,3.0,2.0,1,False,False
012450,한화에어로스페이스,2023-06-19,2023-06-29,139861.0,354,49567738.839719094,45415647.007448435,-4152091.8322706595,-0.08376601252069923,STOP_INTRA,False,10,4.0,3.0,1,True,False
225570,넥슨게임즈,2023-06-22,2023-06-29,24900.0,2126,52998285.950610004,48558830.8660956,-4439455.084514402,-0.08376601252069935,STOP_INTRA,False,7,4.0,3.0,1,False,False
298050,HS효성첨단소재,2023-06-22,2023-06-30,494500.0,58,28713987.45215,26514602.50635,-2199384.945799999,-0.07659629124882539,MA20_EXIT,False,8,4.0,3.0,1,True,False
214370,케어젠,2023-06-26,2023-07-04,48900.0,776,37990044.05196,36441076.2394068,-1548967.8125531971,-0.04077299332516257,BEAR_EXIT,False,8,3.0,2.0,1,True,False
214150,클래시스,2023-05-17,2023-07-07,26400.0,1443,38139015.19428,44888874.072119996,6749858.877839997,0.17698041869870634,MA20_EXIT,True,51,3.0,2.0,1,False,True
042700,한미반도체,2023-05-19,2023-07-07,25950.0,480,12470326.268399999,13998609.378,1528283.109600002,0.12255357852766813,MA20_EXIT,False,49,3.0,2.0,1,True,False
005290,동진쎄미켐,2023-06-30,2023-07-10,42100.0,916,38607953.924540006,35373919.5726984,-3234034.351841606,-0.08376601252069947,STOP_INTRA,False,10,3.0,2.0,1,False,False
195870,해성디에스,2023-07-04,2023-07-10,66300.0,586,38896485.397769995,35638281.914929196,-3258203.482840799,-0.0837660125206993,STOP_INTRA,False,6,3.0,2.0,1,False,False
039030,이오테크닉스,2023-06-29,2023-07-11,112200.0,338,37967217.82854,36261582.95915999,-1705634.8693800047,-0.04492388346922479,MA20_EXIT,False,12,3.0,2.0,1,False,False
001570,금양,2023-07-11,2023-07-12,105900.0,354,37531717.51329,34387835.1941484,-3143882.319141604,-0.08376601252069941,STOP_INTRA,False,1,3.0,2.0,1,False,False
111770,영원무역,2023-06-27,2023-07-17,62400.0,673,42043500.77928,39388636.989945,-2654863.7893349975,-0.06314564058955278,MA20_EXIT,False,20,4.0,3.0,1,True,False
272210,한화시스템,2023-07-11,2023-07-17,17220.0,2178,37548296.559774,34403025.48001704,-3145271.079756953,-0.08376601252069914,STOP_INTRA,False,6,3.0,2.0,1,False,False
307950,현대오토에버,2023-06-29,2023-07-18,138900.0,273,37963313.342955,41101472.53485,3138159.1918950006,0.08266294260317404,BEAR_EXIT,False,19,3.0,2.0,1,False,False
010120,LS ELECTRIC,2023-07-11,2023-07-27,18040.0,1079,19487547.853774,21236668.126947,1749120.2731730007,0.0897557910465509,BEAR_EXIT,True,16,3.0,2.0,1,True,True
022100,포스코DX,2023-07-11,2023-08-08,20250.0,1852,37546134.075449996,54934571.28915,17388437.213700004,0.46312190700532463,MA20_EXIT,True,28,3.0,2.0,1,False,True
247540,에코프로비엠,2023-07-18,2023-08-08,326000.0,120,39164993.86799999,40679719.56,1514725.6920000091,0.03867549927634804,MA20_EXIT,True,21,3.0,2.0,1,False,True
000660,SK하이닉스,2023-07-27,2023-08-09,124000.0,186,23090527.0596,21976022.02995,-1114505.029649999,-0.048266764408335064,MA20_EXIT,False,13,4.0,2.0,2,True,False
005490,POSCO홀딩스,2023-07-17,2023-08-14,478000.0,81,38762531.507699996,45630082.49175,6867550.984050006,0.17716982655495034,MA20_EXIT,True,28,3.0,2.0,1,False,True
001570,금양,2023-07-17,2023-08-14,112500.0,311,35027740.873124994,38202244.87464,3174504.0015150085,0.09062828268067508,MA20_EXIT,True,28,3.0,2.0,1,True,True
010140,삼성중공업,2023-07-11,2023-08-16,7540.0,4975,37554643.851725,42658867.68075,5104223.829025,0.1359145848693902,MA20_EXIT,True,36,3.0,2.0,1,False,True
326030,SK바이오팜,2023-08-09,2023-08-17,99300.0,657,65315135.901015,59843947.409339406,-5471188.491675593,-0.0837660125206992,STOP_INTRA,False,8,4.0,2.0,2,False,False
028050,삼성E&A,2023-07-12,2023-08-21,32050.0,1072,34397116.39364,37836925.04015999,3439808.646519996,0.10000282021187144,MA20_EXIT,False,40,3.0,2.0,1,True,False
047050,포스코인터내셔널,2023-06-08,2023-08-22,38700.0,1096,42463983.84228,89934883.53156,47470899.68928,1.117909705919179,MA20_EXIT,True,75,4.0,3.0,1,True,True
039030,이오테크닉스,2023-09-01,2023-09-05,181000.0,343,62154404.76245,56947978.114902,-5206426.647548005,-0.0837660125206994,STOP_INTRA,False,4,4.0,2.0,2,False,False
222800,심텍,2023-09-01,2023-09-08,38700.0,1606,62223684.35283,57011454.4302468,-5212229.9225832,-0.08376601252069932,STOP_INTRA,False,7,4.0,2.0,2,False,False
001740,SK네트웍스,2023-08-09,2023-09-08,6480.0,8070,52353745.48404,53990063.976914994,1636318.4928749949,0.03125504159724017,MA20_EXIT,False,30,4.0,2.0,2,True,False
022100,포스코DX,2023-09-04,2023-09-13,58200.0,337,19635958.35201,17991132.4188396,-1644825.9331704006,-0.08376601252069935,STOP_INTRA,False,9,4.0,2.0,2,True,False
067310,하나마이크론,2023-09-04,2023-09-13,25217.0,2,50492.0066651,46262.492602596,-4229.514062504,-0.08376601252069932,STOP_INTRA,False,9,4.0,2.0,2,True,False
086900,메디톡스,2023-09-11,2023-09-18,306000.0,155,47484551.61449999,43506960.069419995,-3977591.5450799987,-0.0837660125206993,STOP_INTRA,False,7,3.0,2.0,1,False,False
036930,주성엔지니어링,2023-09-14,2023-09-18,31700.0,1461,46366967.702055,42482991.704977795,-3883975.9970772043,-0.08376601252069941,STOP_INTRA,False,4,3.0,2.0,1,False,False
214150,클래시스,2023-08-21,2023-09-19,37500.0,1216,45652446.839999996,43646946.1632,-2005500.6767999977,-0.04392975219551228,MA20_EXIT,False,29,3.0,2.0,1,False,False
140410,메지온,2023-08-31,2023-09-21,49500.0,1257,62293064.058225,58278185.003475,-4014879.0547499955,-0.06445146206000253,MA20_EXIT,False,21,4.0,2.0,2,False,False
277810,레인보우로보틱스,2023-09-01,2023-09-22,162800.0,381,62098140.12402,60552360.79623,-1545779.3277899995,-0.024892522138389796,MA20_EXIT,True,21,4.0,2.0,2,False,True
088350,한화생명,2023-09-15,2023-09-26,3120.0,14540,45416976.324719995,41612577.317251205,-3804399.00746879,-0.0837660125206991,STOP_INTRA,False,11,3.0,2.0,1,True,False
196170,알테오젠,2023-09-12,2023-09-27,59600.0,783,46720473.82002,49886198.15071499,3165724.330694996,0.06775882331352694,BEAR_EXIT,True,15,3.0,2.0,1,False,True
139130,iM금융지주,2023-09-18,2023-10-05,8280.0,5400,44763425.506799996,41511260.8863,-3252164.6204999983,-0.07265227322707828,MA20_EXIT,False,17,3.0,2.0,1,False,False
185750,종근당,2023-11-06,2023-11-10,116691.0,360,42057076.375314005,38534122.78907544,-3522953.586238563,-0.08376601252069939,STOP_INTRA,False,4,3.0,2.0,1,False,False
000660,SK하이닉스,2023-11-06,2023-11-27,133000.0,316,42076338.5042,40706839.373040006,-1369499.131159991,-0.03254796353117298,MA20_EXIT,False,21,3.0,2.0,1,False,False
280360,롯데웰푸드,2023-11-23,2023-11-30,133200.0,313,41739551.59374,39446565.70824,-2292985.885499999,-0.054935565858927324,MA20_EXIT,False,7,3.0,2.0,1,False,False
016360,삼성증권,2023-11-06,2023-11-30,39000.0,1077,42051309.75045,41395951.8282825,-655357.9221675023,-0.015584720810283186,MA20_EXIT,False,24,3.0,2.0,1,False,False
161390,한국타이어앤테크놀로지,2023-11-06,2023-12-06,45000.0,934,42078340.8045,42511403.697344996,433062.89284499735,0.010291824358214336,BEAR_EXIT,False,30,3.0,2.0,1,False,False
180640,한진칼,2023-11-17,2023-12-06,52900.0,782,41415379.175170004,40154273.18235,-1261105.9928200021,-0.03045018584729221,MA20_EXIT,False,19,3.0,2.0,1,False,False
073240,금호타이어,2023-11-17,2023-12-08,5390.0,7684,41464395.486514,40145459.243112005,-1318936.2434019968,-0.03180888634517707,MA20_EXIT,False,21,3.0,2.0,1,False,False
294870,IPARK현대산업개발,2023-12-06,2023-12-11,15900.0,2751,43791208.596135,40122993.6685746,-3668214.9275603965,-0.08376601252069925,STOP_INTRA,False,5,3.0,2.0,1,False,False
000240,한국앤컴퍼니,2023-12-01,2023-12-18,15420.0,2715,41913451.374795,55764118.51155001,13850667.136755012,0.3304587592393841,MA20_EXIT,True,17,3.0,2.0,1,False,True
028260,삼성물산,2023-12-08,2023-12-18,124800.0,352,43980125.629439995,45098653.8024,1118528.1729600057,0.02543258248928854,BEAR_EXIT,False,10,3.0,2.0,1,False,False
068270,셀트리온,2023-12-12,2023-12-18,160817.0,271,43631532.155261055,41699862.23611005,-1931669.9191510081,-0.0442723375442613,BEAR_EXIT,False,6,3.0,2.0,1,False,False
079550,LIG디펜스앤에어로스페이스,2023-12-18,2024-01-03,138100.0,316,43689792.085939996,40030072.4150424,-3659719.6708975956,-0.08376601252069922,STOP_INTRA,False,16,3.0,2.0,1,False,False
018260,삼성에스디에스,2023-11-24,2024-01-04,155200.0,267,41486060.375760004,43392697.91595,1906637.5401899964,0.04595851047124326,MA20_EXIT,False,41,3.0,2.0,1,False,False
068760,셀트리온제약,2024-01-03,2024-01-05,120655.0,332,40103532.087619,37371967.8102126,-2731564.277406402,-0.06811281039880542,BEAR_EXIT,False,2,3.0,2.0,1,True,False
000270,기아,2023-12-20,2024-01-09,95000.0,338,32146931.3165,30262919.60718,-1884011.7093200013,-0.05860626915742337,MA20_EXIT,False,20,3.0,2.0,1,True,False
065350,신성델타테크,2024-01-08,2024-01-09,72500.0,611,44348448.76962499,40633556.05471501,-3714892.7149099857,-0.08376601252069901,STOP_INTRA,False,1,3.0,2.0,1,False,False
000660,SK하이닉스,2023-12-14,2024-01-09,136700.0,324,44341741.06362,44903231.6202,561490.5565799996,0.012662799049193678,MA20_EXIT,False,26,3.0,2.0,1,False,False
005930,삼성전자,2023-12-20,2024-01-10,74800.0,603,45156276.82566,45091674.43875,-64602.38690999895,-0.0014306402443101493,MA20_EXIT,False,21,3.0,2.0,1,False,False
180640,한진칼,2023-12-12,2024-01-15,56900.0,768,43749460.63488,59650826.42304,15901365.788160004,0.36346427035679546,BEAR_EXIT,True,34,3.0,2.0,1,False,True
028300,HLB,2023-12-19,2024-01-15,49200.0,887,43690593.006060004,40770152.171865,-2920440.834195003,-0.06684369868337402,MA20_EXIT,False,27,3.0,2.0,1,False,False
000120,CJ대한통운,2023-11-27,2024-01-17,103500.0,403,41758473.331575,49623774.077475,7865300.745899998,0.188352210183718,MA20_EXIT,True,51,3.0,2.0,1,False,True
375500,DL이앤씨,2024-01-10,2024-01-18,40750.0,1091,44509383.6562375,40781010.0676005,-3728373.5886369944,-0.08376601252069919,STOP_INTRA,False,8,3.0,2.0,1,False,False
280360,롯데웰푸드,2024-01-10,2024-01-19,134200.0,331,44471289.89303,41847067.983059995,-2624221.909970008,-0.05900934999372039,MA20_EXIT,False,9,3.0,2.0,1,False,False
348370,엔켐,2024-01-15,2024-01-22,107000.0,406,43491964.8163,43313930.8119,-178034.00439999998,-0.004093491870325345,BEAR_EXIT,True,7,3.0,2.0,1,False,True
323410,카카오뱅크,2024-01-11,2024-01-23,29700.0,1493,44393100.066314995,41978479.43007,-2414620.6362449974,-0.054391800361723,MA20_EXIT,False,12,3.0,2.0,1,False,False
105560,KB금융,2024-02-01,2024-02-06,61300.0,689,42284277.390355,42660762.079455,376484.68910000473,0.008903656686016361,BEAR_EXIT,False,5,3.0,2.0,1,False,False
024110,기업은행,2024-02-01,2024-02-07,13130.0,3218,42300936.528851,42512799.570075,211863.0412239954,0.005008471646472791,BEAR_EXIT,False,6,3.0,2.0,1,False,False
001740,SK네트웍스,2024-02-01,2024-02-14,7480.0,5648,42295630.433056004,38752694.124629766,-3542936.3084262386,-0.08376601252069928,STOP_INTRA,False,13,3.0,2.0,1,False,False
000810,삼성화재,2024-02-01,2024-02-14,289500.0,145,42025780.421624996,45757206.615375,3731426.1937500015,0.08878898039047337,BEAR_EXIT,False,13,3.0,2.0,1,False,False
088350,한화생명,2024-02-01,2024-02-26,3355.0,12594,42301467.1384305,38758041.912468776,-3543425.2259617224,-0.08376601252069937,STOP_INTRA,False,25,3.0,2.0,1,False,False
000270,기아,2024-02-01,2024-02-28,106300.0,397,42249637.595165,44570415.67929,2320778.0841249973,0.05493012996614637,MA20_EXIT,False,27,3.0,2.0,1,False,False
028260,삼성물산,2024-02-01,2024-02-28,148700.0,284,42279371.75462,41823138.73626,-456233.0183600038,-0.010790912906839725,MA20_EXIT,False,27,3.0,2.0,1,False,False
316140,우리금융지주,2024-02-01,2024-02-29,14410.0,2932,42298713.975518,42417900.165474,119186.18995599449,0.002817726090324591,MA20_EXIT,False,28,3.0,2.0,1,False,False
036930,주성엔지니어링,2024-02-28,2024-02-29,40000.0,1130,45251986.779999994,41461408.2888,-3790578.4911999926,-0.08376601252069917,STOP_INTRA,False,1,3.0,2.0,1,False,False
005380,현대차,2024-02-07,2024-03-12,245000.0,173,42433749.10775,42087556.9134,-346192.19434999675,-0.008158416393303532,MA20_EXIT,False,34,3.0,2.0,1,True,False
402340,SK스퀘어,2024-02-06,2024-03-15,62400.0,688,42980577.31968,47400647.34456,4420070.024879999,0.10283877743205959,MA20_EXIT,False,38,3.0,2.0,1,True,False
024110,기업은행,2024-03-12,2024-03-18,14720.0,2858,42118146.534463994,43513002.204237,1394855.669773005,0.03311768880028083,BEAR_EXIT,False,6,3.0,2.0,1,True,False
237690,에스티팜,2024-03-18,2024-03-19,96300.0,494,47626915.16583,43637398.393726796,-3989516.7721032053,-0.08376601252069943,STOP_INTRA,False,1,3.0,2.0,1,False,False
000270,기아,2024-02-29,2024-03-20,124500.0,355,44248333.754625,42297436.348875,-1950897.405749999,-0.04408973717673796,MA20_EXIT,False,20,3.0,2.0,1,False,False
000660,SK하이닉스,2024-03-04,2024-03-20,166500.0,238,39672576.994049996,38015197.92882,-1657379.065229997,-0.04177644082658324,MA20_EXIT,False,16,3.0,2.0,1,True,False
005290,동진쎄미켐,2024-03-21,2024-03-22,47950.0,975,46805020.950187504,42884350.9792425,-3920669.9709450006,-0.08376601252069932,STOP_INTRA,False,1,3.0,2.0,1,False,False
067630,HLB생명과학,2024-03-25,2024-03-27,23679.0,1812,42955696.736152194,39357469.30551631,-3598227.4306358844,-0.08376601252069925,STOP_INTRA,False,2,3.0,2.0,1,True,False
028300,HLB,2024-03-21,2024-03-29,112700.0,297,33510397.705785,30703365.311988603,-2807032.3937963955,-0.08376601252069919,STOP_INTRA,False,8,3.0,2.0,1,True,False
196170,알테오젠,2024-02-26,2024-04-01,156600.0,247,38724688.03203,48023007.17175,9298319.13972,0.24011346797756422,MA20_EXIT,True,35,3.0,2.0,1,True,True
207940,삼성바이오로직스,2024-03-18,2024-04-02,1264228.0,34,43033189.7623628,40562019.5714064,-2471170.190956399,-0.05742475063091199,MA20_EXIT,False,15,3.0,2.0,1,True,False
007660,이수페타시스,2024-03-27,2024-04-02,42547.0,924,39358644.3392142,36061727.64469784,-3296916.6945163608,-0.08376601252069914,STOP_INTRA,False,6,3.0,2.0,1,True,False
069620,대웅제약,2024-03-19,2024-04-03,123600.0,354,43804724.123160005,41931219.16763999,-1873504.9555200115,-0.042769472768565395,MA20_EXIT,False,15,3.0,2.0,1,True,False
039030,이오테크닉스,2024-04-04,2024-04-08,259000.0,194,50303790.4369,46090042.497324,-4213747.939576,-0.08376601252069932,STOP_INTRA,False,4,3.0,2.0,1,False,False
115450,HLB테라퓨틱스,2024-04-08,2024-04-09,14967.0,3079,46136395.81445895,42271733.905005045,-3864661.909453906,-0.08376601252069928,STOP_INTRA,False,1,3.0,2.0,1,True,False
012450,한화에어로스페이스,2024-02-14,2024-04-16,149029.0,289,43118917.24855715,61933381.44038281,18814464.191825658,0.4363389758460419,MA20_EXIT,True,62,3.0,2.0,1,False,True
011790,SKC,2024-04-04,2024-04-16,122755.0,410,50387436.5319325,46108388.253204,-4279048.2787285,-0.08492292073673362,MA20_EXIT,False,12,3.0,2.0,1,False,False
064350,현대로템,2024-04-09,2024-04-16,41150.0,1026,42268459.217985,38727798.9339006,-3540660.2840843946,-0.08376601252069919,STOP_INTRA,False,7,3.0,2.0,1,True,False
005930,삼성전자,2024-03-29,2024-04-17,82400.0,372,30688055.31792,29931898.359780002,-756156.958139997,-0.024640106722515136,MA20_EXIT,False,19,3.0,2.0,1,True,False
298040,효성중공업,2024-04-04,2024-04-22,307000.0,164,50405907.7522,46183605.852312,-4222301.899888001,-0.08376601252069935,STOP_INTRA,False,18,3.0,2.0,1,False,False
042700,한미반도체,2024-02-28,2024-04-23,90100.0,456,41132854.60284,60014550.9744,18881696.37156,0.45904172112227587,MA20_EXIT,True,55,3.0,2.0,1,True,True
145020,휴젤,2024-04-29,2024-05-03,221000.0,296,65491238.2124,60005298.332304,-5485939.880095996,-0.08376601252069926,STOP_INTRA,False,4,4.0,2.0,2,False,False
232140,와이씨,2024-05-07,2024-05-08,15840.0,3206,50841448.113455996,46582662.73421376,-4258785.379242234,-0.0837660125206992,STOP_INTRA,False,1,3.0,2.0,1,False,False
084370,유진테크,2024-04-24,2024-05-13,53000.0,1238,65689465.942099996,61717515.705,-3971950.2370999977,-0.06046555836823143,MA20_EXIT,False,19,4.0,2.0,2,False,False
058470,리노공업,2024-05-07,2024-05-14,59669.0,515,30764878.57468025,28187827.37079579,-2577051.20388446,-0.08376601252069932,STOP_INTRA,False,7,3.0,2.0,1,True,False
001440,대한전선,2024-05-13,2024-05-16,18110.0,2703,49007631.3721995,47594254.892211005,-1413376.479988493,-0.028839926362779846,BEAR_EXIT,False,3,3.0,2.0,1,False,False
004490,세방전지,2024-05-08,2024-05-20,111500.0,417,46548976.799325,42649754.625927,-3899222.1733979955,-0.08376601252069922,STOP_INTRA,False,12,4.0,3.0,1,True,False
232140,와이씨,2024-05-14,2024-05-20,16380.0,2494,40898705.605758,37472784.11990567,-3425921.4858523235,-0.08376601252069941,STOP_INTRA,False,6,3.0,2.0,1,True,False
073240,금호타이어,2024-04-30,2024-05-22,7040.0,9240,65124416.79744,66423999.72978,1299582.9323400036,0.01995538687712424,MA20_EXIT,False,22,4.0,2.0,2,False,False
103140,풍산,2024-04-04,2024-05-23,53100.0,291,15469872.232815,19323465.02217,3853592.7893550005,0.24910307799315132,MA20_EXIT,True,49,3.0,2.0,1,True,True
103590,일진전기,2024-05-10,2024-05-23,24650.0,1,24678.3511975,22611.1441221,-2067.2070754000015,-0.08376601252069937,STOP_INTRA,False,13,3.0,2.0,1,True,False
001440,대한전선,2024-05-20,2024-05-23,19680.0,2412,47522755.504223995,43288007.4612,-4234748.043023996,-0.08910990110090726,STOP_GAP,False,3,3.0,2.0,1,False,False
010120,LS ELECTRIC,2024-05-20,2024-05-23,42300.0,771,32650810.186995,29915782.012060203,-2735028.174934797,-0.08376601252069922,STOP_INTRA,False,3,3.0,2.0,1,True,False
004800,효성,2024-05-27,2024-05-28,53846.0,315,16980998.2577235,15241883.3070525,-1739114.9506709985,-0.10241535416682548,STOP_GAP,False,1,3.0,2.0,1,True,False
047810,한국항공우주,2024-05-28,2024-05-30,58600.0,260,15253523.6854,13975796.829384001,-1277726.8560159989,-0.08376601252069925,STOP_INTRA,False,2,3.0,2.0,1,True,False
005380,현대차,2024-05-22,2024-05-31,277000.0,169,46866841.971949995,42940993.500521995,-3925848.4714279994,-0.08376601252069932,STOP_INTRA,False,9,3.0,2.0,1,False,False
034020,두산에너빌리티,2024-05-27,2024-06-04,21300.0,2272,48449259.899040006,44390858.5877184,-4058401.3113216087,-0.08376601252069948,STOP_INTRA,False,8,3.0,2.0,1,False,False
090430,아모레퍼시픽,2024-04-30,2024-06-07,169500.0,383,64993166.012775,68278516.35678001,3285350.344005011,0.050549166097851664,MA20_EXIT,False,38,4.0,2.0,2,False,False
267260,HD현대일렉트릭,2024-02-14,2024-06-10,112300.0,369,41486360.720805,94369471.489575,52883110.76877,1.2747107687912873,MA20_EXIT,True,117,3.0,2.0,1,True,True
237690,에스티팜,2024-06-07,2024-06-12,109600.0,417,45755765.53548,41922987.5067408,-3832778.028739199,-0.08376601252069929,STOP_INTRA,False,5,3.0,2.0,1,False,False
000150,두산,2024-05-23,2024-06-25,193400.0,241,46663007.80141,48298193.50995,1635185.70854,0.03504244123094419,MA20_EXIT,True,33,3.0,2.0,1,False,True
011790,SKC,2024-06-10,2024-06-27,159507.0,375,59883921.36601875,55245900.7605375,-4638020.605481252,-0.07745018194672044,MA20_EXIT,False,17,4.0,2.0,2,False,False
031980,피에스케이홀딩스,2024-06-07,2024-06-28,74600.0,612,45707710.32828,41878957.6926288,-3828752.635651201,-0.08376601252069933,STOP_INTRA,False,21,3.0,2.0,1,False,False
232140,와이씨,2024-06-10,2024-06-28,19200.0,1796,34522860.85248,32734092.924216002,-1788767.9282639995,-0.051814012051538905,MA20_EXIT,False,18,4.0,2.0,2,True,False
079550,LIG디펜스앤에어로스페이스,2024-06-28,2024-07-02,220000.0,174,38324027.742,35113776.754319996,-3210250.987680003,-0.0837660125206994,STOP_INTRA,False,4,3.0,2.0,1,True,False
196170,알테오젠,2024-06-07,2024-07-03,269000.0,169,45513286.96915,44905724.250075,-607562.7190750018,-0.013349128562980353,MA20_EXIT,False,26,3.0,2.0,1,False,False
042700,한미반도체,2024-06-12,2024-07-03,173900.0,240,41784002.6604,39985771.4028,-1798231.257600002,-0.043036357053084374,MA20_EXIT,False,21,3.0,2.0,1,True,False
021240,코웨이,2024-06-25,2024-07-05,62100.0,779,48431539.541384995,44374622.593764596,-4056916.9476203993,-0.08376601252069932,STOP_INTRA,False,10,4.0,2.0,2,True,False
